Model: ,Oscilloscope DSO-X 2002A
Serial Number:,MY54313423
Address: ,USB0::0x0957::0x179B::MY54313423::0::INSTR
Date: ,2016-04-04 17:40:46

Analog Sample Count:,1000,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,200 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,200 µs/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,0 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,-4 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
103,-0.000796,-0.0160803999751806,,
104,-0.000794,-0.0321607999503613,,
105,-0.000792,-0.0402009999379516,,
106,-0.00079,-0.0482411999255419,,
107,-0.000788,-0.0402009999379516,,
108,-0.000786,-0.0562813999131322,,
109,-0.000784,-0.0643215999007225,,
110,-0.000782,-0.0643215999007225,,
111,-0.00078,-0.0804019998759031,,
112,-0.000778,-0.0884421998634934,,
113,-0.000776,-0.0884421998634934,,
114,-0.000774,-0.104522599838674,,
115,-0.000772,-0.104522599838674,,
116,-0.00077,-0.104522599838674,,
117,-0.000768,-0.112562799826264,,
118,-0.000766,-0.128643199801445,,
119,-0.000764,-0.120602999813855,,
120,-0.000762,-0.128643199801445,,
121,-0.00076,-0.144723599776626,,
122,-0.000758,-0.144723599776626,,
123,-0.000756,-0.152763799764216,,
124,-0.000754,-0.160803999751806,,
125,-0.000752,-0.160803999751806,,
126,-0.00075,-0.168844199739397,,
127,-0.000748,-0.176884399726987,,
128,-0.000746,-0.184924599714577,,
129,-0.000744,-0.192964799702168,,
130,-0.000742,-0.192964799702168,,
131,-0.00074,-0.201004999689758,,
132,-0.000738,-0.209045199677348,,
133,-0.000736,-0.225125599652529,,
134,-0.000734,-0.217085399664938,,
135,-0.000732,-0.217085399664938,,
136,-0.00073,-0.233165799640119,,
137,-0.000728,-0.233165799640119,,
138,-0.000726,-0.241205999627709,,
139,-0.000724,-0.2492461996153,,
140,-0.000722,-0.2492461996153,,
141,-0.00072,-0.25728639960289,,
142,-0.000718,-0.26532659959048,,
143,-0.000716,-0.273366799578071,,
144,-0.000714,-0.273366799578071,,
145,-0.000712,-0.281406999565661,,
