Model: ,Oscilloscope DSO-X 2002A
Serial Number:,MY54313423
Address: ,USB0::0x0957::0x179B::MY54313423::0::INSTR
Date: ,2016-04-04 18:15:43

Analog Sample Count:,1000,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,1 V/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,1 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,0 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,-20 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
36,-0.00465,-1.04522631317377,,
37,-0.00464,-1.04522631317377,,
38,-0.00463,-1.04522631317377,,
39,-0.00462,-1.04522631317377,,
40,-0.00461,-1.04522631317377,,
41,-0.0046,-1.04522631317377,,
42,-0.00459,-1.04522631317377,,
43,-0.00458,-1.04522631317377,,
44,-0.00457,-1.04522631317377,,
45,-0.00456,-1.04522631317377,,
46,-0.00455,-1.04522631317377,,
47,-0.00454,-1.04522631317377,,
48,-0.00453,-1.04522631317377,,
49,-0.00452,-1.00502530112863,,
50,-0.00451,-1.04522631317377,,
51,-0.0045,-1.04522631317377,,
52,-0.00449,-1.00502530112863,,
53,-0.00448,-1.00502530112863,,
54,-0.00447,-1.00502530112863,,
55,-0.00446,-1.04522631317377,,
56,-0.00445,-1.04522631317377,,
57,-0.00444,-1.00502530112863,,
58,-0.00443,-1.04522631317377,,
59,-0.00442,-1.04522631317377,,
60,-0.00441,-1.04522631317377,,
61,-0.0044,-1.04522631317377,,
62,-0.00439,-1.04522631317377,,
63,-0.00438,-1.04522631317377,,
64,-0.00437,-1.04522631317377,,
65,-0.00436,-1.04522631317377,,
66,-0.00435,-1.04522631317377,,
67,-0.00434,-1.04522631317377,,
68,-0.00433,-1.04522631317377,,
69,-0.00432,-1.04522631317377,,
70,-0.00431,-1.04522631317377,,
71,-0.0043,-1.04522631317377,,
72,-0.00429,-1.00502530112863,,
73,-0.00428,-1.04522631317377,,
74,-0.00427,-1.00502530112863,,
75,-0.00426,-1.04522631317377,,
76,-0.00425,-1.04522631317377,,
77,-0.00424,-1.04522631317377,,
78,-0.00423,-1.04522631317377,,
79,-0.00422,-1.04522631317377,,
80,-0.00421,-1.04522631317377,,
81,-0.0042,-1.00502530112863,,
82,-0.00419,-1.04522631317377,,
83,-0.00418,-1.04522631317377,,
84,-0.00417,-1.00502530112863,,
85,-0.00416,-1.00502530112863,,
86,-0.00415,-1.04522631317377,,
87,-0.00414,-1.04522631317377,,
88,-0.00413,-1.04522631317377,,
89,-0.00412,-1.04522631317377,,
90,-0.00411,-1.04522631317377,,
91,-0.0041,-1.04522631317377,,
92,-0.00409,-1.04522631317377,,
93,-0.00408,-1.04522631317377,,
94,-0.00407,-1.04522631317377,,
95,-0.00406,-1.04522631317377,,
96,-0.00405,-1.00502530112863,,
97,-0.00404,-1.04522631317377,,
98,-0.00403,-1.04522631317377,,
99,-0.00402,-1.00502530112863,,
100,-0.00401,-1.04522631317377,,
101,-0.004,-1.04522631317377,,
102,-0.00399,-1.04522631317377,,
103,-0.00398,-1.04522631317377,,
104,-0.00397,-1.00502530112863,,
105,-0.00396,-1.04522631317377,,
106,-0.00395,-1.04522631317377,,
107,-0.00394,-1.04522631317377,,
108,-0.00393,-1.04522631317377,,
109,-0.00392,-1.04522631317377,,
110,-0.00391,-1.04522631317377,,
111,-0.0039,-1.04522631317377,,
112,-0.00389,-1.04522631317377,,
113,-0.00388,-1.00502530112863,,
114,-0.00387,-1.04522631317377,,
115,-0.00386,-1.00502530112863,,
116,-0.00385,-1.04522631317377,,
117,-0.00384,-1.00502530112863,,
118,-0.00383,-1.00502530112863,,
119,-0.00382,-1.04522631317377,,
120,-0.00381,-1.04522631317377,,
121,-0.0038,-1.00502530112863,,
122,-0.00379,-1.00502530112863,,
123,-0.00378,-1.04522631317377,,
124,-0.00377,-1.00502530112863,,
125,-0.00376,-1.04522631317377,,
126,-0.00375,-1.04522631317377,,
127,-0.00374,-1.00502530112863,,
128,-0.00373,-1.04522631317377,,
129,-0.00372,-1.04522631317377,,
130,-0.00371,-1.04522631317377,,
131,-0.0037,-1.04522631317377,,
132,-0.00369,-1.04522631317377,,
133,-0.00368,-1.04522631317377,,
134,-0.00367,-1.04522631317377,,
135,-0.00366,-1.00502530112863,,
136,-0.00365,-1.04522631317377,,
137,-0.00364,-1.04522631317377,,
138,-0.00363,-1.04522631317377,,
139,-0.00362,-1.04522631317377,,
140,-0.00361,-1.00502530112863,,
141,-0.0036,-1.04522631317377,,
142,-0.00359,-1.00502530112863,,
143,-0.00358,-1.04522631317377,,
144,-0.00357,-1.00502530112863,,
145,-0.00356,-1.00502530112863,,
146,-0.00355,-1.04522631317377,,
147,-0.00354,-1.04522631317377,,
148,-0.00353,-1.04522631317377,,
149,-0.00352,-1.00502530112863,,
150,-0.00351,-1.04522631317377,,
151,-0.0035,-1.00502530112863,,
152,-0.00349,-1.04522631317377,,
153,-0.00348,-1.04522631317377,,
154,-0.00347,-1.04522631317377,,
155,-0.00346,-1.04522631317377,,
156,-0.00345,-1.00502530112863,,
157,-0.00344,-1.00502530112863,,
158,-0.00343,-1.04522631317377,,
159,-0.00342,-1.04522631317377,,
160,-0.00341,-1.04522631317377,,
161,-0.0034,-1.04522631317377,,
162,-0.00339,-1.04522631317377,,
163,-0.00338,-1.04522631317377,,
164,-0.00337,-1.04522631317377,,
165,-0.00336,-1.04522631317377,,
166,-0.00335,-1.04522631317377,,
167,-0.00334,-1.04522631317377,,
168,-0.00333,-1.04522631317377,,
169,-0.00332,-1.04522631317377,,
170,-0.00331,-1.00502530112863,,
171,-0.0033,-1.04522631317377,,
172,-0.00329,-1.04522631317377,,
173,-0.00328,-1.04522631317377,,
174,-0.00327,-1.04522631317377,,
175,-0.00326,-1.04522631317377,,
176,-0.00325,-1.04522631317377,,
177,-0.00324,-1.00502530112863,,
178,-0.00323,-1.04522631317377,,
179,-0.00322,-1.04522631317377,,
180,-0.00321,-1.00502530112863,,
181,-0.0032,-1.04522631317377,,
182,-0.00319,-1.04522631317377,,
183,-0.00318,-1.04522631317377,,
184,-0.00317,-1.04522631317377,,
185,-0.00316,-1.00502530112863,,
186,-0.00315,-1.04522631317377,,
187,-0.00314,-1.04522631317377,,
188,-0.00313,-1.04522631317377,,
189,-0.00312,-1.04522631317377,,
190,-0.00311,-1.04522631317377,,
191,-0.0031,-1.04522631317377,,
192,-0.00309,-1.00502530112863,,
193,-0.00308,-1.00502530112863,,
194,-0.00307,-1.04522631317377,,
195,-0.00306,-1.04522631317377,,
196,-0.00305,-1.04522631317377,,
197,-0.00304,-1.04522631317377,,
198,-0.00303,-1.04522631317377,,
199,-0.00302,-1.04522631317377,,
200,-0.00301,-1.04522631317377,,
201,-0.003,-1.04522631317377,,
202,-0.00299,-1.04522631317377,,
203,-0.00298,-1.04522631317377,,
204,-0.00297,-1.00502530112863,,
205,-0.00296,-1.04522631317377,,
206,-0.00295,-1.04522631317377,,
207,-0.00294,-1.04522631317377,,
208,-0.00293,-1.04522631317377,,
209,-0.00292,-1.00502530112863,,
210,-0.00291,-1.04522631317377,,
211,-0.0029,-1.04522631317377,,
212,-0.00289,-1.04522631317377,,
213,-0.00288,-1.04522631317377,,
214,-0.00287,-1.00502530112863,,
215,-0.00286,-1.00502530112863,,
216,-0.00285,-1.04522631317377,,
217,-0.00284,-1.04522631317377,,
218,-0.00283,-1.04522631317377,,
219,-0.00282,-1.04522631317377,,
220,-0.00281,-1.04522631317377,,
221,-0.0028,-1.00502530112863,,
222,-0.00279,-1.04522631317377,,
223,-0.00278,-1.04522631317377,,
224,-0.00277,-1.04522631317377,,
225,-0.00276,-1.04522631317377,,
226,-0.00275,-1.04522631317377,,
227,-0.00274,-1.04522631317377,,
228,-0.00273,-1.04522631317377,,
229,-0.00272,-1.04522631317377,,
230,-0.00271,-1.00502530112863,,
231,-0.0027,-1.04522631317377,,
232,-0.00269,-1.04522631317377,,
233,-0.00268,-1.00502530112863,,
234,-0.00267,-1.04522631317377,,
235,-0.00266,-1.04522631317377,,
236,-0.00265,-1.04522631317377,,
237,-0.00264,-1.04522631317377,,
238,-0.00263,-1.04522631317377,,
239,-0.00262,-1.04522631317377,,
240,-0.00261,-1.04522631317377,,
241,-0.0026,-1.04522631317377,,
242,-0.00259,-1.04522631317377,,
243,-0.00258,-1.04522631317377,,
244,-0.00257,-1.00502530112863,,
245,-0.00256,-1.04522631317377,,
246,-0.00255,-1.04522631317377,,
247,-0.00254,-1.04522631317377,,
248,-0.00253,-1.04522631317377,,
249,-0.00252,-1.04522631317377,,
250,-0.00251,-1.04522631317377,,
251,-0.0025,-1.04522631317377,,
252,-0.00249,-1.00502530112863,,
253,-0.00248,-1.04522631317377,,
254,-0.00247,-1.04522631317377,,
255,-0.00246,-1.04522631317377,,
256,-0.00245,-1.04522631317377,,
257,-0.00244,-1.00502530112863,,
258,-0.00243,-1.04522631317377,,
259,-0.00242,-1.04522631317377,,
260,-0.00241,-1.04522631317377,,
261,-0.0024,-1.04522631317377,,
262,-0.00239,-1.04522631317377,,
263,-0.00238,-1.04522631317377,,
264,-0.00237,-1.04522631317377,,
265,-0.00236,-1.04522631317377,,
266,-0.00235,-1.04522631317377,,
267,-0.00234,-1.04522631317377,,
268,-0.00233,-1.04522631317377,,
269,-0.00232,-1.04522631317377,,
270,-0.00231,-1.04522631317377,,
271,-0.0023,-1.04522631317377,,
272,-0.00229,-1.04522631317377,,
273,-0.00228,-1.04522631317377,,
274,-0.00227,-1.00502530112863,,
275,-0.00226,-1.04522631317377,,
276,-0.00225,-1.04522631317377,,
277,-0.00224,-1.00502530112863,,
278,-0.00223,-1.00502530112863,,
279,-0.00222,-1.04522631317377,,
280,-0.00221,-1.00502530112863,,
281,-0.0022,-1.00502530112863,,
282,-0.00219,-1.04522631317377,,
283,-0.00218,-1.00502530112863,,
284,-0.00217,-1.04522631317377,,
285,-0.00216,-1.04522631317377,,
286,-0.00215,-1.04522631317377,,
287,-0.00214,-1.04522631317377,,
288,-0.00213,-1.04522631317377,,
289,-0.00212,-1.04522631317377,,
290,-0.00211,-1.04522631317377,,
291,-0.0021,-1.04522631317377,,
292,-0.00209,-1.04522631317377,,
293,-0.00208,-1.00502530112863,,
294,-0.00207,-1.04522631317377,,
295,-0.00206,-1.00502530112863,,
296,-0.00205,-1.00502530112863,,
297,-0.00204,-1.04522631317377,,
298,-0.00203,-1.04522631317377,,
299,-0.00202,-1.04522631317377,,
300,-0.00201,-1.04522631317377,,
301,-0.002,-1.04522631317377,,
302,-0.00199,-1.04522631317377,,
303,-0.00198,-1.04522631317377,,
304,-0.00197,-1.04522631317377,,
305,-0.00196,-1.04522631317377,,
306,-0.00195,-1.00502530112863,,
307,-0.00194,-1.04522631317377,,
308,-0.00193,-1.04522631317377,,
309,-0.00192,-1.04522631317377,,
310,-0.00191,-1.04522631317377,,
311,-0.0019,-1.00502530112863,,
312,-0.00189,-1.00502530112863,,
313,-0.00188,-1.00502530112863,,
314,-0.00187,-1.04522631317377,,
315,-0.00186,-1.00502530112863,,
316,-0.00185,-1.04522631317377,,
317,-0.00184,-1.00502530112863,,
318,-0.00183,-1.04522631317377,,
319,-0.00182,-1.04522631317377,,
320,-0.00181,-1.04522631317377,,
321,-0.0018,-1.04522631317377,,
322,-0.00179,-1.00502530112863,,
323,-0.00178,-1.00502530112863,,
324,-0.00177,-1.00502530112863,,
325,-0.00176,-1.04522631317377,,
326,-0.00175,-1.04522631317377,,
327,-0.00174,-1.04522631317377,,
328,-0.00173,-1.04522631317377,,
329,-0.00172,-1.04522631317377,,
330,-0.00171,-1.04522631317377,,
331,-0.0017,-1.04522631317377,,
332,-0.00169,-1.04522631317377,,
333,-0.00168,-1.04522631317377,,
334,-0.00167,-1.00502530112863,,
335,-0.00166,-1.04522631317377,,
336,-0.00165,-1.04522631317377,,
337,-0.00164,-1.04522631317377,,
338,-0.00163,-1.04522631317377,,
339,-0.00162,-1.04522631317377,,
340,-0.00161,-1.04522631317377,,
341,-0.0016,-1.04522631317377,,
342,-0.00159,-1.04522631317377,,
343,-0.00158,-1.04522631317377,,
344,-0.00157,-1.04522631317377,,
345,-0.00156,-1.00502530112863,,
346,-0.00155,-1.04522631317377,,
347,-0.00154,-1.04522631317377,,
348,-0.00153,-1.04522631317377,,
349,-0.00152,-1.04522631317377,,
350,-0.00151,-1.04522631317377,,
351,-0.0015,-1.04522631317377,,
352,-0.00149,-1.04522631317377,,
353,-0.00148,-1.04522631317377,,
354,-0.00147,-1.04522631317377,,
355,-0.00146,-1.04522631317377,,
356,-0.00145,-1.04522631317377,,
357,-0.00144,-1.04522631317377,,
358,-0.00143,-1.04522631317377,,
359,-0.00142,-1.04522631317377,,
360,-0.00141,-1.04522631317377,,
361,-0.0014,-1.04522631317377,,
362,-0.00139,-1.04522631317377,,
363,-0.00138,-1.04522631317377,,
364,-0.00137,-1.04522631317377,,
365,-0.00136,-1.04522631317377,,
366,-0.00135,-1.00502530112863,,
367,-0.00134,-1.04522631317377,,
368,-0.00133,-1.04522631317377,,
369,-0.00132,-1.04522631317377,,
370,-0.00131,-1.04522631317377,,
371,-0.0013,-1.00502530112863,,
372,-0.00129,-1.04522631317377,,
373,-0.00128,-1.04522631317377,,
374,-0.00127,-1.04522631317377,,
375,-0.00126,-1.04522631317377,,
376,-0.00125,-1.04522631317377,,
377,-0.00124,-1.04522631317377,,
378,-0.00123,-1.00502530112863,,
379,-0.00122,-1.04522631317377,,
380,-0.00121,-1.00502530112863,,
381,-0.0012,-1.04522631317377,,
382,-0.00119,-1.04522631317377,,
383,-0.00118,-1.04522631317377,,
384,-0.00117,-1.04522631317377,,
385,-0.00116,-1.04522631317377,,
386,-0.00115,-1.04522631317377,,
387,-0.00114,-1.00502530112863,,
388,-0.00113,-1.00502530112863,,
389,-0.00112,-1.00502530112863,,
390,-0.00111,-1.04522631317377,,
391,-0.0011,-1.04522631317377,,
392,-0.00109,-1.04522631317377,,
393,-0.00108,-1.04522631317377,,
394,-0.00107,-1.04522631317377,,
395,-0.00106,-1.04522631317377,,
396,-0.00105,-1.04522631317377,,
397,-0.00104,-1.04522631317377,,
398,-0.00103,-1.00502530112863,,
399,-0.00102,-1.04522631317377,,
400,-0.00101,-1.04522631317377,,
401,-0.001,-1.04522631317377,,
402,-0.00099,-1.04522631317377,,
403,-0.00098,-1.04522631317377,,
404,-0.00097,-1.00502530112863,,
405,-0.00096,-1.00502530112863,,
406,-0.000949999999999999,-1.04522631317377,,
407,-0.00094,-1.04522631317377,,
408,-0.000929999999999999,-1.04522631317377,,
409,-0.00092,-1.00502530112863,,
410,-0.000909999999999999,-1.04522631317377,,
411,-0.0009,-1.04522631317377,,
412,-0.00089,-1.04522631317377,,
413,-0.00088,-1.04522631317377,,
414,-0.00087,-1.04522631317377,,
415,-0.00086,-1.04522631317377,,
416,-0.00085,-1.00502530112863,,
417,-0.00084,-1.04522631317377,,
418,-0.00083,-1.04522631317377,,
419,-0.00082,-1.00502530112863,,
420,-0.00081,-1.04522631317377,,
421,-0.0008,-1.00502530112863,,
422,-0.00079,-1.04522631317377,,
423,-0.000779999999999999,-1.04522631317377,,
424,-0.00077,-1.04522631317377,,
425,-0.000759999999999999,-1.04522631317377,,
426,-0.00075,-1.04522631317377,,
427,-0.000739999999999999,-1.00502530112863,,
428,-0.00073,-1.04522631317377,,
429,-0.00072,-1.04522631317377,,
430,-0.00071,-1.04522631317377,,
431,-0.0007,-1.04522631317377,,
432,-0.00069,-1.08542732521892,,
433,-0.00068,-1.00502530112863,,
434,-0.00067,-1.04522631317377,,
435,-0.00066,-1.04522631317377,,
436,-0.00065,-1.04522631317377,,
437,-0.00064,-1.04522631317377,,
438,-0.000629999999999999,-1.04522631317377,,
439,-0.00062,-1.04522631317377,,
440,-0.000609999999999999,-1.04522631317377,,
441,-0.0006,-1.04522631317377,,
442,-0.000589999999999999,-1.04522631317377,,
443,-0.00058,-1.04522631317377,,
444,-0.000569999999999999,-1.00502530112863,,
445,-0.00056,-1.00502530112863,,
446,-0.00055,-1.04522631317377,,
447,-0.00054,-1.04522631317377,,
448,-0.00053,-1.04522631317377,,
449,-0.00052,-1.04522631317377,,
450,-0.00051,-1.04522631317377,,
451,-0.0005,-1.04522631317377,,
452,-0.00049,-1.04522631317377,,
453,-0.00048,-1.04522631317377,,
454,-0.00047,-1.04522631317377,,
455,-0.000459999999999999,-1.04522631317377,,
456,-0.00045,-1.04522631317377,,
457,-0.000439999999999999,-1.04522631317377,,
458,-0.00043,-1.04522631317377,,
459,-0.000419999999999999,-1.04522631317377,,
460,-0.00041,-1.04522631317377,,
461,-0.000399999999999999,-1.04522631317377,,
462,-0.00039,-1.04522631317377,,
463,-0.00038,-1.04522631317377,,
464,-0.00037,-1.00502530112863,,
465,-0.00036,-1.04522631317377,,
466,-0.00035,-1.04522631317377,,
467,-0.00034,-1.04522631317377,,
468,-0.00033,-1.04522631317377,,
469,-0.00032,-1.04522631317377,,
470,-0.00031,-1.04522631317377,,
471,-0.0003,-1.04522631317377,,
472,-0.000289999999999999,-1.04522631317377,,
473,-0.00028,-1.04522631317377,,
474,-0.000269999999999999,-1.04522631317377,,
475,-0.00026,-1.04522631317377,,
476,-0.000249999999999999,-1.04522631317377,,
477,-0.00024,-1.04522631317377,,
478,-0.000229999999999999,-1.04522631317377,,
479,-0.00022,-1.04522631317377,,
480,-0.00021,-1.04522631317377,,
481,-0.0002,-1.04522631317377,,
482,-0.00019,-1.04522631317377,,
483,-0.00018,-1.00502530112863,,
484,-0.00017,-1.04522631317377,,
485,-0.00016,-1.04522631317377,,
486,-0.00015,-1.00502530112863,,
487,-0.00014,-1.04522631317377,,
488,-0.00013,-1.04522631317377,,
489,-0.000119999999999999,-1.04522631317377,,
490,-0.00011,-1.04522631317377,,
491,-9.99999999999994E-05,-1.00502530112863,,
492,-8.99999999999998E-05,-0.884422264993191,,
493,-7.99999999999993E-05,-0.723618216812611,,
494,-6.99999999999998E-05,-0.643216192722321,,
495,-5.99999999999993E-05,-0.522613156586885,,
496,-4.99999999999997E-05,-0.442211132496595,,
497,-4.00000000000001E-05,-0.32160809636116,,
498,-2.99999999999996E-05,-0.24120607227087,,
499,-2.00000000000001E-05,-0.16080404818058,,
500,-9.99999999999959E-06,-0.0804020240902901,,
501,0,0,,
502,1.00000000000005E-05,0.040201012045145,,
503,2.00000000000001E-05,0.120603036135435,,
504,3.00000000000005E-05,0.16080404818058,,
505,4.00000000000001E-05,0.201005060225725,,
506,5.00000000000006E-05,0.24120607227087,,
507,6.00000000000002E-05,0.32160809636116,,
508,7.00000000000006E-05,0.361809108406305,,
509,8.00000000000002E-05,0.40201012045145,,
510,9.00000000000007E-05,0.442211132496595,,
511,0.0001,0.442211132496595,,
512,0.000110000000000001,0.48241214454174,,
513,0.00012,0.522613156586885,,
514,0.00013,0.56281416863203,,
515,0.00014,0.603015180677176,,
516,0.00015,0.603015180677176,,
517,0.00016,0.643216192722321,,
518,0.00017,0.643216192722321,,
519,0.00018,0.683417204767466,,
520,0.00019,0.683417204767466,,
521,0.000200000000000001,0.683417204767466,,
522,0.00021,0.723618216812611,,
523,0.000220000000000001,0.723618216812611,,
524,0.00023,0.763819228857756,,
525,0.000240000000000001,0.763819228857756,,
526,0.00025,0.763819228857756,,
527,0.000260000000000001,0.804020240902901,,
528,0.00027,0.804020240902901,,
529,0.000280000000000001,0.804020240902901,,
530,0.00029,0.804020240902901,,
531,0.0003,0.844221252948046,,
532,0.00031,0.844221252948046,,
533,0.00032,0.844221252948046,,
534,0.00033,0.844221252948046,,
535,0.00034,0.844221252948046,,
536,0.00035,0.844221252948046,,
537,0.00036,0.884422264993191,,
538,0.000370000000000001,0.884422264993191,,
539,0.00038,0.884422264993191,,
540,0.000390000000000001,0.884422264993191,,
541,0.0004,0.884422264993191,,
542,0.000410000000000001,0.884422264993191,,
543,0.00042,0.924623277038336,,
544,0.000430000000000001,0.924623277038336,,
545,0.00044,0.924623277038336,,
546,0.000450000000000001,0.884422264993191,,
547,0.00046,0.924623277038336,,
548,0.00047,0.924623277038336,,
549,0.00048,0.924623277038336,,
550,0.00049,0.924623277038336,,
551,0.0005,0.924623277038336,,
552,0.00051,0.924623277038336,,
553,0.000520000000000001,0.924623277038336,,
554,0.00053,0.924623277038336,,
555,0.000540000000000001,0.924623277038336,,
556,0.00055,0.924623277038336,,
557,0.000560000000000001,0.964824289083481,,
558,0.00057,0.924623277038336,,
559,0.000580000000000001,0.964824289083481,,
560,0.00059,0.964824289083481,,
561,0.000600000000000001,0.924623277038336,,
562,0.00061,0.924623277038336,,
563,0.000620000000000001,0.964824289083481,,
564,0.00063,0.924623277038336,,
565,0.00064,0.964824289083481,,
566,0.00065,0.964824289083481,,
567,0.00066,0.964824289083481,,
568,0.00067,0.964824289083481,,
569,0.00068,0.964824289083481,,
570,0.000690000000000001,0.964824289083481,,
571,0.0007,0.964824289083481,,
572,0.000710000000000001,0.964824289083481,,
573,0.00072,0.964824289083481,,
574,0.000730000000000001,0.964824289083481,,
575,0.00074,0.964824289083481,,
576,0.000750000000000001,0.924623277038336,,
577,0.00076,0.924623277038336,,
578,0.000770000000000001,0.964824289083481,,
579,0.00078,0.964824289083481,,
580,0.000790000000000001,0.964824289083481,,
581,0.0008,0.964824289083481,,
582,0.00081,0.964824289083481,,
583,0.00082,0.964824289083481,,
584,0.00083,0.964824289083481,,
585,0.00084,0.964824289083481,,
586,0.00085,0.964824289083481,,
587,0.000860000000000001,0.964824289083481,,
588,0.00087,0.964824289083481,,
589,0.000880000000000001,0.964824289083481,,
590,0.00089,0.964824289083481,,
591,0.000900000000000001,0.964824289083481,,
592,0.00091,0.964824289083481,,
593,0.000920000000000001,0.964824289083481,,
594,0.00093,0.964824289083481,,
595,0.000940000000000001,0.964824289083481,,
596,0.00095,0.964824289083481,,
597,0.000960000000000001,0.964824289083481,,
598,0.00097,0.964824289083481,,
599,0.00098,0.964824289083481,,
600,0.00099,0.964824289083481,,
601,0.001,0.964824289083481,,
602,0.00101,0.964824289083481,,
603,0.00102,0.964824289083481,,
604,0.00103,0.964824289083481,,
605,0.00104,0.964824289083481,,
606,0.00105,0.964824289083481,,
607,0.00106,0.964824289083481,,
608,0.00107,0.964824289083481,,
609,0.00108,0.964824289083481,,
610,0.00109,0.964824289083481,,
611,0.0011,0.964824289083481,,
612,0.00111,0.964824289083481,,
613,0.00112,0.964824289083481,,
614,0.00113,0.964824289083481,,
615,0.00114,0.964824289083481,,
616,0.00115,0.964824289083481,,
617,0.00116,0.964824289083481,,
618,0.00117,0.964824289083481,,
619,0.00118,0.964824289083481,,
620,0.00119,0.964824289083481,,
621,0.0012,0.964824289083481,,
622,0.00121,0.964824289083481,,
623,0.00122,0.964824289083481,,
624,0.00123,0.964824289083481,,
625,0.00124,0.964824289083481,,
626,0.00125,0.964824289083481,,
627,0.00126,0.964824289083481,,
628,0.00127,0.964824289083481,,
629,0.00128,0.964824289083481,,
630,0.00129,0.964824289083481,,
631,0.0013,0.964824289083481,,
632,0.00131,0.964824289083481,,
633,0.00132,0.964824289083481,,
634,0.00133,0.964824289083481,,
635,0.00134,0.964824289083481,,
636,0.00135,0.964824289083481,,
637,0.00136,0.964824289083481,,
638,0.00137,0.964824289083481,,
639,0.00138,0.964824289083481,,
640,0.00139,1.00502530112863,,
641,0.0014,0.964824289083481,,
642,0.00141,0.924623277038336,,
643,0.00142,0.964824289083481,,
644,0.00143,0.964824289083481,,
645,0.00144,0.964824289083481,,
646,0.00145,0.964824289083481,,
647,0.00146,0.964824289083481,,
648,0.00147,0.964824289083481,,
649,0.00148,0.964824289083481,,
650,0.00149,0.964824289083481,,
651,0.0015,0.964824289083481,,
652,0.00151,0.964824289083481,,
653,0.00152,0.964824289083481,,
654,0.00153,0.964824289083481,,
655,0.00154,0.964824289083481,,
656,0.00155,0.964824289083481,,
657,0.00156,0.964824289083481,,
658,0.00157,0.964824289083481,,
659,0.00158,0.964824289083481,,
660,0.00159,0.964824289083481,,
661,0.0016,1.00502530112863,,
662,0.00161,0.924623277038336,,
663,0.00162,0.964824289083481,,
664,0.00163,0.964824289083481,,
665,0.00164,0.964824289083481,,
666,0.00165,0.964824289083481,,
667,0.00166,0.964824289083481,,
668,0.00167,0.964824289083481,,
669,0.00168,0.964824289083481,,
670,0.00169,0.964824289083481,,
671,0.0017,0.964824289083481,,
672,0.00171,0.964824289083481,,
673,0.00172,0.964824289083481,,
674,0.00173,0.964824289083481,,
675,0.00174,0.964824289083481,,
676,0.00175,0.964824289083481,,
677,0.00176,0.964824289083481,,
678,0.00177,0.964824289083481,,
679,0.00178,0.964824289083481,,
680,0.00179,0.964824289083481,,
681,0.0018,0.964824289083481,,
682,0.00181,0.964824289083481,,
683,0.00182,0.964824289083481,,
684,0.00183,0.964824289083481,,
685,0.00184,0.964824289083481,,
686,0.00185,0.964824289083481,,
687,0.00186,0.964824289083481,,
688,0.00187,0.964824289083481,,
689,0.00188,0.964824289083481,,
690,0.00189,0.964824289083481,,
